person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y,Actual_Status,Default_Probability,Prescribed_Strategy
29,65000,2.0,7000,7.29,0.11,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.1424858174184568,Green Tier (Standard Approval)
27,150000,1.0,25000,11.36,0.17,6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.08343455638353672,Green Tier (Standard Approval)
58,85000,0.0,8000,11.49,0.09,28,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.11500655356298288,Green Tier (Standard Approval)
23,52176,3.0,7500,10.59,0.14,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.16245286173688853,Green Tier (Standard Approval)
40,150000,1.0,7500,8.07,0.05,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.04488360747707923,Green Tier (Standard Approval)
28,250000,3.0,35000,11.71,0.14,7,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.014976075367440922,Green Tier (Standard Approval)
26,65000,10.0,24000,7.49,0.37,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0.592786610458275,Amber Tier (Risk-Adjusted Conditional Approval)
29,70000,13.0,10000,6.99,0.14,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.13415860293578802,Green Tier (Standard Approval)
31,20000,7.0,2500,12.53,0.13,10,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0,0.4368764263269855,Amber Tier (Risk-Adjusted Conditional Approval)
34,140000,17.0,12000,15.21,0.09,10,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0.3716588257523495,Amber Tier (Risk-Adjusted Conditional Approval)
22,70000,4.0,13750,10.75,0.2,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.1281761073021306,Green Tier (Standard Approval)
34,60000,2.0,15000,7.88,0.25,7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.4268348057909795,Amber Tier (Risk-Adjusted Conditional Approval)
22,65000,3.0,5000,11.49,0.08,3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.20243407996673116,Green Tier (Standard Approval)
23,85000,5.0,10000,6.17,0.12,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.10947322864866912,Green Tier (Standard Approval)
40,110000,0.0,20000,10.38,0.18,16,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.13206507111446536,Green Tier (Standard Approval)
28,65000,5.0,4500,15.96,0.07,9,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0.2885060648143942,Amber Tier (Risk-Adjusted Conditional Approval)
25,61200,1.0,5650,7.66,0.09,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.09244240880630547,Green Tier (Standard Approval)
26,71000,5.0,13500,12.69,0.19,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.43928517096732894,Amber Tier (Risk-Adjusted Conditional Approval)
21,21600,2.0,3800,5.99,0.18,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.3337306030215084,Amber Tier (Risk-Adjusted Conditional Approval)
23,66500,0.0,5675,7.49,0.09,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0934134287861015,Green Tier (Standard Approval)
22,80000,6.0,35000,10.99,0.44,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.32586190495045975,Amber Tier (Risk-Adjusted Conditional Approval)
25,100000,3.0,12000,9.91,0.12,3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.09697283916653848,Green Tier (Standard Approval)
40,250000,8.0,28000,7.9,0.11,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.01073871178268864,Green Tier (Standard Approval)
24,63996,5.0,6000,10.75,0.09,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.07497985523023427,Green Tier (Standard Approval)
22,75000,3.0,9000,5.79,0.12,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.06380466626251645,Green Tier (Standard Approval)
32,31000,0.0,5000,11.49,0.16,8,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0.40571892955563416,Amber Tier (Risk-Adjusted Conditional Approval)
34,30000,5.0,3600,6.92,0.12,6,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1,0.37486577729104587,Amber Tier (Risk-Adjusted Conditional Approval)
24,34500,4.0,12000,10.38,0.35,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1,0.8501042936811348,Red Tier (Automatic Decline)
22,102000,3.0,18000,8.49,0.18,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.11616244734903305,Green Tier (Standard Approval)
24,31000,8.0,9000,14.84,0.29,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0.949569622390969,Red Tier (Automatic Decline)
21,24996,2.0,5000,16.45,0.2,4,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,1,0.9536025730883761,Red Tier (Automatic Decline)
22,55000,6.0,5000,6.91,0.09,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.13388825201666363,Green Tier (Standard Approval)
26,52700,3.0,7500,13.8,0.12,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,0.7272883168212457,Red Tier (Automatic Decline)
22,54996,6.0,12000,8.32,0.22,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.2408631924346013,Green Tier (Standard Approval)
24,64656,8.0,14500,10.99,0.22,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.21304945993511287,Green Tier (Standard Approval)
29,78000,2.0,18000,6.62,0.23,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.12357508476404877,Green Tier (Standard Approval)
26,143375,10.0,12000,7.66,0.08,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.061096694659357006,Green Tier (Standard Approval)
26,78000,7.0,3000,11.49,0.04,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.1907816133526762,Green Tier (Standard Approval)
26,67500,1.0,3000,9.32,0.04,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0.24806560281315929,Green Tier (Standard Approval)
32,106000,3.0,10000,7.49,0.09,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.07845455199991146,Green Tier (Standard Approval)
28,40000,12.0,12000,11.11,0.3,5,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.5631856569382715,Amber Tier (Risk-Adjusted Conditional Approval)
32,32004,16.0,4000,11.49,0.12,10,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.4321243068433226,Amber Tier (Risk-Adjusted Conditional Approval)
22,60612,2.0,18000,13.72,0.3,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0.5764126144229277,Amber Tier (Risk-Adjusted Conditional Approval)
28,20000,5.0,4000,10.99,0.2,10,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.5591756498883247,Amber Tier (Risk-Adjusted Conditional Approval)
28,108000,4.0,5000,12.87,0.05,9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0.2343051777290805,Green Tier (Standard Approval)
26,66996,10.0,25000,15.21,0.37,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1,0.9454893956425521,Red Tier (Automatic Decline)
26,213000,6.0,35000,10.65,0.16,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0.012713548738769512,Green Tier (Standard Approval)
36,155000,9.0,30000,7.9,0.19,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.04103967407919919,Green Tier (Standard Approval)
41,480000,3.0,16000,7.9,0.03,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.04106815174055171,Green Tier (Standard Approval)
27,53550,3.0,4200,11.99,0.07,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1,0.2971139374751894,Amber Tier (Risk-Adjusted Conditional Approval)
27,33600,1.0,3000,13.49,0.09,9,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,0.453220478282851,Amber Tier (Risk-Adjusted Conditional Approval)
24,86854,8.0,4500,7.49,0.05,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0675033977949136,Green Tier (Standard Approval)
25,28000,6.0,4000,6.39,0.14,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.16654043762561124,Green Tier (Standard Approval)
25,50400,0.0,6000,14.59,0.12,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0.49171699834016774,Amber Tier (Risk-Adjusted Conditional Approval)
26,80000,2.0,10000,8.49,0.13,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.1566821713625938,Green Tier (Standard Approval)
22,60200,2.0,6325,7.51,0.11,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.26293968927926786,Amber Tier (Risk-Adjusted Conditional Approval)
25,36000,4.0,15000,9.63,0.42,3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1,0.789339573838169,Red Tier (Automatic Decline)
22,53000,0.0,5025,7.49,0.09,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.14147664488003392,Green Tier (Standard Approval)
29,50000,9.0,10000,7.88,0.2,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.27076422833240604,Amber Tier (Risk-Adjusted Conditional Approval)
26,60000,8.0,12000,10.65,0.2,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.3814049154320788,Amber Tier (Risk-Adjusted Conditional Approval)
45,100000,3.0,10000,16.0,0.1,13,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.7396579293263394,Red Tier (Automatic Decline)
21,31200,1.0,6000,16.89,0.19,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0.9635716530257945,Red Tier (Automatic Decline)
31,351699,7.0,10500,15.7,0.03,6,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,0.4731784058934953,Amber Tier (Risk-Adjusted Conditional Approval)
44,124800,1.0,10875,7.14,0.09,14,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.09452955527656479,Green Tier (Standard Approval)
23,38000,0.0,5000,11.58,0.13,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.44097679173949167,Amber Tier (Risk-Adjusted Conditional Approval)
38,70000,0.0,9250,7.51,0.13,17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.10429761541722965,Green Tier (Standard Approval)
21,18456,2.0,3500,13.35,0.19,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7432314456568827,Red Tier (Automatic Decline)
25,154000,1.0,21600,10.37,0.14,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.04027408235885483,Green Tier (Standard Approval)
29,92000,8.0,12000,6.62,0.13,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.12985147600009836,Green Tier (Standard Approval)
21,41004,5.0,1500,10.99,0.04,3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.1684733894827791,Green Tier (Standard Approval)
23,39996,3.0,3600,7.51,0.09,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.09254288491626791,Green Tier (Standard Approval)
25,85100,9.0,4500,6.39,0.05,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.057330221741662246,Green Tier (Standard Approval)
24,50004,5.0,5000,7.14,0.1,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.1819757407360713,Green Tier (Standard Approval)
23,120000,3.0,3725,8.49,0.03,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.06722849108323074,Green Tier (Standard Approval)
35,96000,5.0,14000,7.49,0.15,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.10545684991820752,Green Tier (Standard Approval)
42,62000,2.0,8000,9.63,0.13,11,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.23896088054766118,Green Tier (Standard Approval)
28,42000,0.0,12000,11.11,0.29,9,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.634749797608646,Red Tier (Automatic Decline)
29,26400,5.0,7750,14.27,0.29,7,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8832233166728201,Red Tier (Automatic Decline)
34,53000,7.0,3100,7.9,0.06,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.12115481332197117,Green Tier (Standard Approval)
26,60000,7.0,16000,7.9,0.27,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.22092872102151145,Green Tier (Standard Approval)
29,78000,7.0,18000,9.38,0.23,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.2840645587928246,Amber Tier (Risk-Adjusted Conditional Approval)
32,63800,6.0,11200,14.74,0.18,8,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0,0.9254209840531937,Red Tier (Automatic Decline)
28,90000,7.0,16000,12.68,0.18,10,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,0.19574547890925392,Green Tier (Standard Approval)
37,65000,4.0,12000,16.49,0.18,17,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,0.882912221395777,Red Tier (Automatic Decline)
22,25200,0.0,1000,11.48,0.04,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,0.16135021361480983,Green Tier (Standard Approval)
53,50004,16.0,4500,7.49,0.09,18,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.09542189215635181,Green Tier (Standard Approval)
31,59000,2.0,8750,12.68,0.15,9,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0,0.559784364029282,Amber Tier (Risk-Adjusted Conditional Approval)
21,72000,3.0,6000,5.42,0.08,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.09402839076961017,Green Tier (Standard Approval)
27,78000,6.0,17200,17.49,0.22,7,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,0.9245317970038425,Red Tier (Automatic Decline)
47,48000,13.0,16750,10.62,0.35,12,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.6264157699434098,Red Tier (Automatic Decline)
22,44000,5.0,15000,11.11,0.34,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,1,0.8528143127909413,Red Tier (Automatic Decline)
27,28800,6.0,5000,14.96,0.17,5,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,0,0.9010216101906929,Red Tier (Automatic Decline)
30,64800,7.0,5600,10.99,0.09,8,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.11658111476504711,Green Tier (Standard Approval)
37,63000,1.0,14900,9.63,0.24,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.49172406404796126,Amber Tier (Risk-Adjusted Conditional Approval)
47,52000,3.0,6000,10.99,0.12,16,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.29025747390961976,Amber Tier (Risk-Adjusted Conditional Approval)
23,30000,2.0,6400,7.49,0.21,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.5301463884861521,Amber Tier (Risk-Adjusted Conditional Approval)
30,24000,0.0,5000,10.59,0.21,9,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.5986011898377391,Amber Tier (Risk-Adjusted Conditional Approval)
24,43000,3.0,14500,10.75,0.34,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1,0.7465361625751897,Red Tier (Automatic Decline)
27,36000,6.0,13500,10.0,0.38,7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.8419720871790211,Red Tier (Automatic Decline)
36,38208,2.0,1500,15.31,0.04,15,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0.47215076589071864,Amber Tier (Risk-Adjusted Conditional Approval)
25,31000,1.0,3000,10.99,0.1,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,1,0.46911812132954295,Amber Tier (Risk-Adjusted Conditional Approval)
23,136000,7.0,8000,8.32,0.06,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.09020784578851675,Green Tier (Standard Approval)
24,44000,0.0,2000,8.0,0.05,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1,0.15097702212118974,Green Tier (Standard Approval)
23,52102,1.0,3500,10.75,0.06,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,0.15086441080919397,Green Tier (Standard Approval)
34,54600,2.0,2500,7.88,0.05,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.178758587259553,Green Tier (Standard Approval)
22,35325,2.0,6500,15.95,0.18,3,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1,0.9112618473713399,Red Tier (Automatic Decline)
25,85000,10.0,16000,10.99,0.19,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.09250449534026359,Green Tier (Standard Approval)
41,68000,0.0,15000,13.47,0.22,12,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0,0.40978418168581154,Amber Tier (Risk-Adjusted Conditional Approval)
30,34000,1.0,7500,13.48,0.22,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,1,0.7999738373890088,Red Tier (Automatic Decline)
25,36276,0.0,5600,9.99,0.15,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.31957984037334797,Amber Tier (Risk-Adjusted Conditional Approval)
33,21996,0.0,9250,12.87,0.42,9,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1,0.9475459996710415,Red Tier (Automatic Decline)
30,26500,14.0,10625,14.27,0.4,9,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0.9648972539338077,Red Tier (Automatic Decline)
22,45449,6.0,12000,10.99,0.26,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1,0.6565981476326211,Red Tier (Automatic Decline)
28,99996,6.0,10000,5.42,0.1,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.029796611528698492,Green Tier (Standard Approval)
23,61360,3.0,6125,8.59,0.1,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.031148864903371754,Green Tier (Standard Approval)
23,55000,3.0,7500,7.51,0.14,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.13681062895053941,Green Tier (Standard Approval)
32,156000,14.0,10000,9.63,0.06,9,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.05970750032978515,Green Tier (Standard Approval)
24,75000,3.0,25000,19.74,0.33,4,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0.8974994142561252,Red Tier (Automatic Decline)
24,72000,6.0,5000,7.49,0.07,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.17700619863442868,Green Tier (Standard Approval)
33,42000,3.0,9000,10.99,0.21,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.567987725650131,Amber Tier (Risk-Adjusted Conditional Approval)
29,103000,13.0,4500,7.29,0.04,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.07574235694593678,Green Tier (Standard Approval)
21,16000,5.0,6000,9.63,0.38,3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1,0.8622706054678456,Red Tier (Automatic Decline)
23,59000,7.0,2000,5.42,0.03,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.027504201783910776,Green Tier (Standard Approval)
22,82000,6.0,6000,13.48,0.07,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.22307923967473528,Green Tier (Standard Approval)
24,74004,7.0,25000,15.57,0.34,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0.9091430030428809,Red Tier (Automatic Decline)
22,81600,6.0,1300,6.39,0.02,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.05645785108920646,Green Tier (Standard Approval)
31,63000,3.0,7000,13.92,0.11,7,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0.13382669145488765,Green Tier (Standard Approval)
22,63000,6.0,10800,5.99,0.17,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.15278608616582198,Green Tier (Standard Approval)
23,87550,7.0,18000,7.51,0.17,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1,0.15699207503720147,Green Tier (Standard Approval)
30,28000,0.0,9250,11.48,0.33,9,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1,0.873172734968789,Red Tier (Automatic Decline)
29,108996,12.0,22000,16.82,0.2,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.5294824731637943,Amber Tier (Risk-Adjusted Conditional Approval)
27,60000,0.0,6000,8.0,0.1,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0.30224148611601354,Amber Tier (Risk-Adjusted Conditional Approval)
29,80400,13.0,8000,7.14,0.1,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.103941366047443,Green Tier (Standard Approval)
24,51000,6.0,6000,10.75,0.12,2,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.021729729816835002,Green Tier (Standard Approval)
23,70000,1.0,17000,8.88,0.24,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.3884975023638161,Amber Tier (Risk-Adjusted Conditional Approval)
22,60000,3.0,18000,16.32,0.3,4,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0,0.9366279611515347,Red Tier (Automatic Decline)
29,83004,3.0,4500,11.49,0.05,10,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.10842486981346898,Green Tier (Standard Approval)
39,64000,9.0,4800,12.73,0.07,11,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0,0.4013357031125271,Amber Tier (Risk-Adjusted Conditional Approval)
37,78000,0.0,3900,7.49,0.05,16,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.07074755397980304,Green Tier (Standard Approval)
26,53000,10.0,12000,5.99,0.23,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.12107821056426071,Green Tier (Standard Approval)
34,105000,0.0,8000,8.38,0.08,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.1294251416209495,Green Tier (Standard Approval)
36,48000,2.0,20000,13.61,0.42,14,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1,0.9079656904109038,Red Tier (Automatic Decline)
41,60000,4.0,10800,10.74,0.18,11,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.33986629603594615,Amber Tier (Risk-Adjusted Conditional Approval)
25,99800,1.0,12000,8.94,0.12,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.10839649988982664,Green Tier (Standard Approval)
24,98450,8.0,2700,13.49,0.03,4,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0,0.2043435309495314,Green Tier (Standard Approval)
23,76268,7.0,15000,11.89,0.2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.29391828711438933,Amber Tier (Risk-Adjusted Conditional Approval)
30,120000,3.0,10000,17.04,0.08,5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,0.8674784433048396,Red Tier (Automatic Decline)
28,34000,12.0,3700,6.91,0.11,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.2259626429052114,Green Tier (Standard Approval)
42,75000,6.0,17000,7.9,0.23,13,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.31458263439301715,Amber Tier (Risk-Adjusted Conditional Approval)
22,69996,2.0,8000,12.84,0.11,4,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0.05512616626390733,Green Tier (Standard Approval)
35,120000,2.0,8000,7.49,0.07,10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.05947558613351623,Green Tier (Standard Approval)
31,50000,5.0,2000,6.39,0.04,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.034282196338016754,Green Tier (Standard Approval)
30,35000,6.0,10000,5.79,0.29,9,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.5687434249763297,Amber Tier (Risk-Adjusted Conditional Approval)
25,69000,9.0,25000,6.99,0.36,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.16872705940674915,Green Tier (Standard Approval)
25,54996,0.0,10000,8.94,0.18,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.11400674466364394,Green Tier (Standard Approval)
23,59300,1.0,3000,9.63,0.05,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.21220832970412673,Green Tier (Standard Approval)
25,36000,6.0,15000,10.99,0.42,3,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1,0.8931654797406914,Red Tier (Automatic Decline)
22,44000,5.0,10000,15.95,0.23,4,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0,0.9319101690332371,Red Tier (Automatic Decline)
33,36000,3.0,7800,7.14,0.22,10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.2918994119329095,Amber Tier (Risk-Adjusted Conditional Approval)
25,40000,2.0,7000,8.94,0.17,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.4578918753803902,Amber Tier (Risk-Adjusted Conditional Approval)
31,24000,2.0,3000,7.49,0.13,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.3911823803941221,Amber Tier (Risk-Adjusted Conditional Approval)
25,50160,0.0,3000,14.42,0.06,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0.8248527862748478,Red Tier (Automatic Decline)
25,96720,9.0,18000,7.9,0.19,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.07653858587561793,Green Tier (Standard Approval)
40,32878,6.0,13775,12.98,0.42,11,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1,0.9625004359754491,Red Tier (Automatic Decline)
22,90000,6.0,16000,6.03,0.18,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.06745498853759392,Green Tier (Standard Approval)
23,165000,3.0,5000,5.42,0.03,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.06333824267193128,Green Tier (Standard Approval)
23,33280,2.0,10000,7.51,0.3,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.604735422658382,Red Tier (Automatic Decline)
34,98000,19.0,16000,10.99,0.16,10,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.03167277961503528,Green Tier (Standard Approval)
30,90000,8.0,20000,14.82,0.22,8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.6799132853057258,Red Tier (Automatic Decline)
34,54000,5.0,10000,7.29,0.19,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.22447654335058115,Green Tier (Standard Approval)
27,55200,0.0,4000,6.76,0.07,10,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.1173580765117361,Green Tier (Standard Approval)
22,58000,6.0,1500,5.42,0.03,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.07918039711155606,Green Tier (Standard Approval)
